,SUBS_ID,DATE_CALC,TARIFF_ID,CHARGE,SUPPORT_4G,SUPPORT_3G,LTE_TRAFF_FLAG,SMS_IN_CNT,SMS_OUT_CNT,CALLS_IN_CNT,CALLS_OUT_CNT,LIFE_TIME,DURATION_IN_MIN,DURATION_OUT_MIN,DATA_TRAFFIC_MB,SESSIONS_CNT,RECHARGE,RECHARGE_CNT,Выборка,tariff_changed
1978,189658,2019-08-01,198.0,2854.26,0,0,0.0,79,3,202,286,5417.0,234,328.75,0.0,0,3000.0,1,1,0
1979,189658,2019-09-01,198.0,747.52,0,0,0.0,49,3,186,84,5447.0,198,79.35,0.0,0,2000.0,1,1,0
1980,191725,2019-07-01,196.0,330.34,0,1,0.0,114,3,48,23,5386.0,35,33.07,0.0,0,400.0,4,1,0
1981,191725,2019-08-01,196.0,507.7,0,1,0.0,128,0,41,36,5417.0,94,84.2,0.0,0,500.0,5,1,0
1982,191725,2019-09-01,196.0,382.67,0,1,0.0,118,2,47,31,5447.0,78,44.45,0.0,0,400.0,4,1,0
1983,193150,2019-07-01,257.0,456.96,0,0,0.0,229,0,12,3,5386.0,14,1.67,0.0,0,1000.0,1,1,0
1984,193150,2019-08-01,257.0,1011.84,0,0,0.0,238,0,16,15,5417.0,10,9.48,0.0,0,1000.0,1,1,0
1985,193150,2019-09-01,257.0,202.2,0,0,0.0,173,0,6,0,5447.0,4,0.0,0.0,0,1000.0,1,1,0
1986,205467,2019-07-01,257.0,702.66,0,0,0.0,190,0,802,202,5386.0,613,133.13,0.0,0,1550.0,1,1,0
1987,205467,2019-08-01,257.0,1898.74,0,0,0.0,221,0,913,633,5417.0,866,414.28,0.0,0,1483.8,2,1,0
1988,205467,2019-09-01,257.0,210.0,0,0,0.0,210,0,982,66,5447.0,1048,33.88,0.0,0,1850.0,1,1,0
1989,209537,2019-07-01,240.0,268.39,1,1,0.0,213,19,146,103,5386.0,276,73.47,0.0,0,350.0,1,1,0
1990,209537,2019-08-01,240.0,458.45,1,1,0.0,179,32,118,119,5417.0,111,138.0,0.0,0,543.0,3,1,0
1991,209537,2019-09-01,240.0,548.59,1,1,0.0,215,34,99,85,5447.0,155,123.32,0.0,0,500.0,2,1,0
1992,212102,2019-07-01,240.0,287.79,0,0,0.0,101,1,162,140,5386.0,235,466.47,0.0,0,300.0,2,1,0
1993,212102,2019-08-01,240.0,396.04,0,0,0.0,51,0,127,106,5417.0,207,262.58,0.0,0,500.0,1,1,0
1994,212102,2019-09-01,240.0,312.59,0,0,0.0,26,0,138,99,5447.0,169,291.92,0.0,0,470.0,1,1,0
1995,216303,2019-07-01,253.0,62.66,0,0,0.0,8,0,25,8,5386.0,106,20.25,0.0,0,1633.74,1,1,0
1996,216303,2019-08-01,253.0,190.64,0,0,0.0,5,0,12,22,5417.0,59,65.18,0.0,0,1789.79,1,1,0
1997,216303,2019-09-01,253.0,7.98,0,0,0.0,3,0,11,0,5447.0,104,0.0,0.0,0,1899.37,1,1,0
1998,221286,2019-07-01,196.0,85.26,1,1,0.0,101,0,7,8,5386.0,21,13.37,0.0,0,100.0,1,1,0
1999,221286,2019-08-01,196.0,192.15,1,1,0.0,119,0,19,16,5417.0,63,38.37,0.0,0,200.0,2,1,0
2000,221286,2019-09-01,196.0,81.6,1,1,0.0,38,0,10,7,5447.0,14,11.18,0.0,0,100.0,1,1,0
2001,225404,2019-07-01,240.0,244.95,0,1,0.0,162,10,44,3,5386.0,132,7.32,0.0,0,250.0,2,1,0
2002,225404,2019-08-01,240.0,94.85,0,1,0.0,130,13,43,0,5417.0,201,0.0,0.0,0,0.0,0,1,0
2003,225404,2019-09-01,240.0,50.12,0,1,0.0,107,1,26,0,5447.0,80,0.0,0.0,0,150.0,1,1,0
2004,231201,2019-07-01,253.0,257.16,1,1,0.0,141,7,91,22,5386.0,189,40.32,40.38,27,1150.97,1,1,0
2005,231201,2019-08-01,253.0,579.79,0,1,1.0,106,3,75,63,5417.0,169,92.87,179.52,145,1240.8,1,1,0
2006,231201,2019-09-01,253.0,177.74,0,1,0.0,73,4,102,23,5447.0,254,20.95,0.38,227,1381.16,2,1,0
2007,231453,2019-07-01,253.0,257.76,1,1,1.0,242,15,93,23,5386.0,344,89.87,466.52,388,1150.97,1,1,0
2008,231453,2019-08-01,253.0,595.88,1,1,1.0,224,30,129,116,5417.0,457,157.62,579.72,359,1240.8,1,1,0
2009,231453,2019-09-01,253.0,176.39,1,1,1.0,214,14,105,18,5447.0,300,31.83,487.4,320,1381.16,2,1,0
2010,232029,2019-07-01,246.0,0.0,0,0,0.0,0,0,0,0,5386.0,0,0.0,0.0,0,0.0,0,1,0
2011,232029,2019-08-01,246.0,0.0,0,0,0.0,0,0,0,0,5417.0,0,0.0,0.0,0,0.0,0,1,0
2012,232029,2019-09-01,246.0,0.0,0,0,0.0,0,0,0,0,5447.0,0,0.0,0.0,0,0.0,0,1,0
2013,232127,2019-07-01,240.0,60.83,0,0,0.0,11,0,53,12,5386.0,156,12.85,0.0,0,0.0,0,1,0
2014,232127,2019-08-01,240.0,46.58,0,0,0.0,3,0,25,5,5417.0,43,5.87,0.0,0,0.0,0,1,0
2015,232127,2019-09-01,240.0,50.95,0,0,0.0,3,0,35,4,5447.0,60,5.62,0.0,0,200.0,1,1,0
2016,233388,2019-07-01,198.0,766.79,0,0,0.0,51,0,312,113,5386.0,408,124.73,0.0,0,3500.0,1,1,0
2017,233388,2019-08-01,198.0,1473.91,0,0,0.0,56,0,278,226,5417.0,345,229.03,0.0,0,92.68,1,1,0
2018,233388,2019-09-01,198.0,312.87,0,0,0.0,39,0,285,43,5447.0,391,44.73,0.0,0,3000.0,1,1,0
2019,236146,2019-07-01,339.0,51.8,1,1,0.0,33,0,7,1,5386.0,7,0.32,0.0,0,1795.8,1,1,0
2020,236146,2019-08-01,339.0,166.7,1,1,0.0,20,0,13,0,5417.0,103,0.0,0.0,0,1346.72,1,1,0
2021,236146,2019-09-01,339.0,45.88,1,1,0.0,41,0,36,3,5447.0,199,9.7,0.0,0,1586.21,1,1,0
2025,238962,2019-07-01,196.0,173.53,0,1,0.0,214,0,29,33,5386.0,37,54.03,0.0,0,0.0,0,1,0
2026,238962,2019-08-01,196.0,183.74,0,1,0.0,174,0,26,23,5417.0,51,36.18,0.0,0,449.5,1,1,0
2027,238962,2019-09-01,196.0,126.51,0,1,0.0,147,0,12,18,5447.0,9,19.82,0.0,0,0.0,0,1,0
2028,239560,2019-07-01,339.0,83.06,0,1,0.0,23,1,69,38,5158.0,107,63.93,0.0,0,1058.66,1,1,0
2029,239560,2019-08-01,339.0,251.85,0,1,0.0,21,8,25,66,5189.0,65,166.17,0.0,0,1132.68,1,1,0
2030,239560,2019-09-01,339.0,261.98,0,1,0.0,11,7,47,12,5219.0,74,56.53,0.0,0,1003.74,1,1,0
2031,239662,2019-07-01,339.0,100.87,0,0,0.0,10,1,169,62,5168.0,211,51.57,0.0,0,1795.8,1,1,0
2032,239662,2019-08-01,339.0,247.62,0,0,0.0,5,1,217,142,5199.0,253,141.87,0.0,0,1346.72,1,1,0
2033,239662,2019-09-01,339.0,37.91,0,0,0.0,9,0,257,24,5229.0,299,46.08,0.0,0,1586.21,1,1,0
2034,239892,2019-07-01,555.0,536.2,0,0,1.0,263,10,64,165,5386.0,271,980.97,10453.83,2916,514.0,7,1,0
2035,239892,2019-08-01,555.0,451.0,0,0,1.0,186,0,42,152,5417.0,189,1055.95,19229.16,2559,500.0,6,1,0
2036,239892,2019-09-01,555.0,458.2,0,0,1.0,144,0,33,159,5447.0,81,1199.97,17635.47,1177,402.98,6,1,0
2037,240039,2019-07-01,135.0,331.4,0,0,1.0,423,17,114,113,5386.0,213,263.4,2476.83,2590,588.0,2,1,0
2038,240039,2019-08-01,135.0,666.49,0,0,1.0,416,24,167,180,5417.0,224,266.85,1673.34,1157,300.0,1,1,0
2039,240039,2019-09-01,135.0,446.0,0,0,1.0,317,32,186,135,5447.0,221,228.93,3516.76,947,500.0,1,1,0
2040,240671,2019-07-01,196.0,244.62,0,0,0.0,59,0,111,51,5386.0,101,39.03,0.0,0,100.0,1,1,0
2041,240671,2019-08-01,196.0,293.34,0,0,0.0,50,2,115,53,5417.0,91,47.53,0.0,0,200.0,1,1,0
2042,240671,2019-09-01,196.0,340.23,0,0,0.0,51,4,99,64,5447.0,97,58.93,0.0,0,600.0,3,1,0
2043,241482,2019-07-01,253.0,2806.64,1,1,0.0,546,21,126,67,5386.0,309,257.73,0.0,0,4547.05,1,1,0
2044,241482,2019-08-01,253.0,1064.46,1,1,0.0,401,14,128,150,5417.0,498,391.48,0.0,0,7890.69,1,1,0
2045,241482,2019-09-01,253.0,601.7,1,1,0.0,397,4,105,19,5447.0,286,95.88,0.0,0,7365.42,1,1,0
2046,241643,2019-07-01,253.0,1179.97,1,1,0.0,568,6,221,106,5386.0,376,196.98,43.14,3295,4547.05,1,1,0
2047,241643,2019-08-01,253.0,1513.9,1,1,0.0,464,6,238,216,5417.0,524,477.65,50.39,3948,7890.69,1,1,0
2048,241643,2019-09-01,253.0,583.45,0,0,0.0,751,4,177,23,5447.0,512,31.63,41.64,3066,7365.42,1,1,0
2049,241759,2019-07-01,121.0,11.6,0,0,0.0,122,2,20,9,5386.0,51,7.05,0.0,0,0.0,0,1,0
2050,241759,2019-08-01,121.0,51.2,0,0,0.0,104,0,19,15,5417.0,49,44.6,0.0,0,250.0,1,1,0
2051,241759,2019-09-01,121.0,15.0,0,0,0.0,85,0,14,5,5447.0,22,11.72,0.0,0,0.0,0,1,0
2052,242226,2019-07-01,300.0,1.5,1,1,0.0,129,0,8,2,5386.0,23,3.18,0.0,0,0.0,0,1,0
2053,242226,2019-08-01,300.0,3.6,1,1,0.0,40,1,7,1,5417.0,6,6.4,0.0,0,100.0,1,1,0
2054,242226,2019-09-01,300.0,30.6,1,1,0.0,51,0,15,5,5447.0,42,30.6,0.0,0,0.0,0,1,0
2055,242580,2019-07-01,260.0,20.0,0,0,0.0,16,5,8,1,5386.0,42,10.0,0.0,0,0.0,0,1,0
2056,242580,2019-08-01,260.0,17.95,0,0,0.0,35,5,6,2,5417.0,26,5.6,0.0,0,100.0,1,1,0
2057,242580,2019-09-01,260.0,61.64,0,0,0.0,16,4,4,3,5447.0,14,41.9,0.0,0,0.0,0,1,0
2058,243322,2019-07-01,260.0,307.39,1,1,0.0,100,7,168,156,5386.0,140,123.97,0.0,0,300.0,3,1,0
2059,243322,2019-08-01,260.0,267.28,1,1,0.0,61,4,125,134,5417.0,109,113.18,0.0,0,300.0,3,1,0
2060,243322,2019-09-01,260.0,295.97,1,1,0.0,73,2,138,149,5447.0,118,127.33,0.11,1,300.0,3,1,0
2061,244248,2019-07-01,135.0,7.84,1,1,1.0,25,0,0,0,5386.0,0,0.0,0.02,14,0.0,0,1,0
2062,244248,2019-08-01,135.0,351.47,1,1,1.0,46,2,5,8,5417.0,17,45.63,263.73,565,350.0,1,1,0
2063,244248,2019-09-01,135.0,350.0,1,1,1.0,48,1,3,9,5447.0,9,18.4,464.7,599,750.0,2,1,0
2064,245131,2019-07-01,588.0,250.0,1,1,1.0,144,0,34,44,5386.0,49,183.42,14512.23,1329,260.0,1,1,0
2065,245131,2019-08-01,588.0,250.0,1,1,1.0,217,0,34,72,5417.0,127,244.87,11855.23,1151,250.0,1,1,0
2066,245131,2019-09-01,588.0,250.0,1,1,1.0,158,0,43,76,5447.0,121,225.37,13975.86,1355,250.0,1,1,0
2067,245232,2019-07-01,196.0,36.27,0,0,0.0,0,0,0,0,5386.0,0,0.0,0.0,0,0.0,0,1,0
2068,245232,2019-08-01,196.0,39.63,0,0,0.0,0,0,0,1,5417.0,0,1.08,0.0,0,0.0,0,1,0
2069,245232,2019-09-01,196.0,35.1,0,0,0.0,0,0,3,0,5447.0,40,0.0,0.0,0,0.0,0,1,0
2070,245521,2019-07-01,548.0,300.0,1,1,1.0,338,13,225,165,5386.0,258,220.08,4753.18,5634,310.0,1,1,0
2071,245521,2019-08-01,548.0,300.0,1,1,1.0,298,16,116,113,5417.0,168,128.95,4306.35,3886,310.0,1,1,0
2072,245521,2019-09-01,548.0,300.0,1,1,1.0,297,11,140,150,5447.0,145,159.13,9595.39,5356,310.0,1,1,0
2073,245758,2019-07-01,555.0,0.0,1,1,0.0,104,0,111,0,5386.0,584,0.0,0.0,0,0.0,0,1,0
2074,245758,2019-08-01,555.0,0.0,1,1,0.0,181,0,22,0,5417.0,52,0.0,0.0,0,100.0,1,1,0
2075,245758,2019-09-01,555.0,0.0,1,1,0.0,92,0,24,0,5447.0,181,0.0,0.0,0,150.0,1,1,0
2076,245915,2019-07-01,339.0,0.0,0,0,0.0,0,0,0,0,5180.0,0,0.0,0.0,0,1058.66,1,1,0
2077,245915,2019-08-01,339.0,0.0,0,0,0.0,0,0,0,0,5211.0,0,0.0,0.0,0,1132.68,1,1,0
2078,245915,2019-09-01,339.0,0.0,0,0,0.0,0,0,0,0,5241.0,0,0.0,0.0,0,1003.74,1,1,0
2079,246413,2019-07-01,523.0,0.0,0,0,0.0,8,0,0,0,5386.0,0,0.0,0.0,0,0.0,0,1,0
2080,246413,2019-08-01,523.0,69.0,0,0,0.0,25,2,0,0,5417.0,0,0.0,0.0,0,100.0,1,1,0
2081,246413,2019-09-01,523.0,26.0,0,0,0.0,12,0,1,0,5447.0,1,0.0,0.0,0,0.0,0,1,0
2082,247439,2019-07-01,135.0,426.25,0,1,0.0,106,1,108,390,5386.0,360,935.87,0.0,0,353.75,2,1,0
2083,247439,2019-08-01,135.0,385.0,0,1,0.0,137,1,134,353,5417.0,357,1105.22,0.0,0,700.0,2,1,0
2084,247439,2019-09-01,135.0,401.25,0,1,0.0,99,3,93,355,5447.0,288,940.22,0.0,0,350.0,1,1,0
2085,248493,2019-07-01,135.0,526.19,1,1,1.0,123,77,97,158,5386.0,387,662.8,926.11,1636,350.0,1,1,0
2086,248493,2019-08-01,135.0,715.0,1,1,1.0,187,62,96,144,5417.0,312,637.1,1388.31,1207,806.19,3,1,0
2087,248493,2019-09-01,135.0,355.0,1,1,1.0,175,69,103,120,5447.0,397,703.38,819.08,1135,400.0,4,1,0
2088,249521,2019-07-01,135.0,304.5,1,1,1.0,97,2,125,93,5386.0,249,150.97,2412.17,2308,615.0,2,1,0
2089,249521,2019-08-01,135.0,649.99,1,1,1.0,83,1,101,90,5417.0,146,183.82,837.59,1547,650.0,2,1,0
2090,249521,2019-09-01,135.0,350.0,1,1,1.0,58,1,84,61,5447.0,150,128.18,849.22,1317,360.0,1,1,0
2094,252093,2019-07-01,240.0,413.41,0,0,0.0,124,3,172,141,5386.0,455,433.13,0.0,0,542.0,7,1,0
2095,252093,2019-08-01,240.0,230.91,0,0,0.0,26,1,89,93,5417.0,339,642.93,0.0,5,100.0,1,1,0
2096,252093,2019-09-01,240.0,243.43,0,0,0.0,69,1,89,75,5447.0,278,320.32,0.0,0,300.0,5,1,0
2097,252761,2019-07-01,548.0,600.0,1,1,1.0,210,7,107,106,5386.0,144,111.28,4284.14,1259,500.0,1,1,0
2098,252761,2019-08-01,548.0,300.0,1,1,1.0,221,5,83,106,5417.0,92,168.9,5297.71,824,700.0,2,1,0
2099,252761,2019-09-01,548.0,300.0,1,1,1.0,6,0,5,7,5447.0,7,9.12,0.0,3,0.0,0,1,0
2100,253944,2019-07-01,240.0,241.67,0,1,0.0,141,0,26,23,5386.0,27,22.17,0.0,0,200.0,2,1,0
2101,253944,2019-08-01,240.0,238.03,0,1,0.0,23,0,3,3,5417.0,6,10.22,0.0,0,200.0,2,1,0
2102,253944,2019-09-01,240.0,211.99,0,0,1.0,82,1,48,9,5447.0,41,5.7,0.03,58,200.0,2,1,0
2103,253980,2019-07-01,260.0,192.0,1,1,0.0,213,2,82,0,5386.0,103,0.0,0.0,0,200.0,2,1,0
2104,253980,2019-08-01,260.0,361.45,1,1,1.0,107,2,61,4,5417.0,78,9.9,0.05,113,400.0,4,1,0
2105,253980,2019-09-01,260.0,317.57,1,1,1.0,82,4,78,12,5447.0,113,20.08,0.05,99,300.0,3,1,0
2106,254793,2019-07-01,548.0,300.0,1,1,1.0,146,7,163,218,5386.0,383,597.77,15564.46,4596,300.0,1,1,0
2107,254793,2019-08-01,548.0,468.0,1,1,1.0,183,29,161,159,5417.0,480,536.42,11093.17,3633,450.0,1,1,0
2108,254793,2019-09-01,548.0,300.0,1,1,1.0,104,6,115,126,5447.0,351,366.62,7056.43,2380,300.0,1,1,0
2109,255247,2019-07-01,548.0,300.0,1,1,1.0,157,4,79,32,5386.0,127,40.55,164.79,1783,300.0,1,1,0
2110,255247,2019-08-01,548.0,300.0,1,1,1.0,61,0,30,6,5417.0,29,10.1,174.11,843,1300.0,3,1,0
2111,255247,2019-09-01,548.0,318.97,1,1,1.0,68,0,33,43,5447.0,60,88.93,108.74,895,0.0,0,1,0
2112,255786,2019-07-01,135.0,943.09,1,1,1.0,299,12,359,226,5386.0,886,683.77,4719.29,1862,1100.0,4,1,0
2113,255786,2019-08-01,135.0,931.7,1,1,1.0,375,2,336,371,5417.0,755,1313.02,43477.63,1833,780.0,5,1,0
2114,255786,2019-09-01,135.0,531.8,1,1,1.0,289,8,415,371,5447.0,1115,1396.33,16379.17,1057,530.0,2,1,0
2115,255961,2019-07-01,240.0,41.23,0,0,0.0,31,0,1,0,5386.0,13,0.0,0.0,0,0.0,0,1,0
2116,255961,2019-08-01,240.0,56.51,0,0,0.0,37,0,3,3,5417.0,3,2.87,0.0,0,0.0,0,1,0
2117,255961,2019-09-01,240.0,52.1,0,0,0.0,31,0,4,1,5447.0,23,0.28,0.0,0,150.0,2,1,0
2118,256348,2019-07-01,135.0,306.99,1,1,0.0,187,9,177,245,5386.0,547,509.25,1778.93,1853,0.0,0,1,0
2119,256348,2019-08-01,135.0,390.5,1,1,1.0,224,28,158,238,5417.0,496,546.63,3280.36,2055,0.0,0,1,0
2120,256348,2019-09-01,135.0,363.7,1,1,1.0,163,11,120,284,5447.0,354,483.0,3913.68,2384,450.0,2,1,0
2121,257114,2019-07-01,121.0,0.0,1,1,0.0,121,0,6,0,5386.0,9,0.0,0.0,0,5.0,1,1,0
2122,257114,2019-08-01,121.0,0.0,1,1,0.0,41,0,22,0,5417.0,36,0.0,0.0,0,0.0,0,1,0
2123,257114,2019-09-01,121.0,0.0,1,1,0.0,97,0,4,0,5447.0,4,0.0,0.0,0,0.0,0,1,0
2124,257239,2019-07-01,125.0,725.99,1,1,1.0,319,25,236,149,5386.0,299,165.38,8727.89,2273,400.0,1,1,0
2125,257239,2019-08-01,125.0,1049.22,1,1,1.0,302,39,160,81,5417.0,157,97.83,5210.74,1831,900.0,2,1,0
2126,257239,2019-09-01,125.0,651.05,1,1,1.0,125,41,115,78,5447.0,151,91.12,2174.33,849,1000.0,3,1,0
2130,259408,2019-07-01,135.0,498.74,1,1,1.0,277,18,426,593,5386.0,531,909.62,1172.49,716,350.0,1,1,0
2131,259408,2019-08-01,135.0,430.0,1,1,1.0,457,47,402,568,5417.0,557,693.57,2659.56,834,600.0,2,1,0
2132,259408,2019-09-01,135.0,430.4,1,1,1.0,410,71,389,663,5447.0,453,716.93,1591.98,1005,350.0,1,1,0
2133,259915,2019-07-01,300.0,75.85,1,1,0.0,289,16,50,13,5210.0,132,37.3,0.0,0,0.0,0,1,0
2134,259915,2019-08-01,300.0,32.4,1,1,0.0,112,2,36,5,5241.0,81,13.05,0.0,0,0.0,0,1,0
2135,259915,2019-09-01,300.0,5.4,1,1,0.0,129,0,12,3,5271.0,33,2.45,0.0,0,0.0,0,1,0
2136,260537,2019-07-01,186.0,7.5,0,1,0.0,61,0,17,7,5386.0,25,1.98,0.0,0,0.0,0,1,0
2137,260537,2019-08-01,186.0,92.2,1,1,1.0,93,0,44,14,5417.0,54,4.1,3.14,131,0.0,0,1,0
2138,260537,2019-09-01,186.0,0.0,1,1,0.0,81,0,20,0,5447.0,16,0.0,0.0,0,0.0,0,1,0
2139,260571,2019-07-01,134.0,534.6,0,1,0.0,435,142,480,866,5386.0,504,927.62,0.0,0,600.0,2,1,0
2140,260571,2019-08-01,134.0,404.2,0,1,0.0,369,132,496,746,5417.0,574,768.67,0.0,0,300.0,1,1,0
2141,260571,2019-09-01,134.0,378.2,0,1,0.0,606,255,484,798,5447.0,623,1006.33,0.0,1,300.0,1,1,0
2142,261648,2019-07-01,372.0,172.6,1,1,0.0,38,12,41,10,5386.0,73,11.92,0.0,0,200.0,1,1,0
2143,261648,2019-08-01,372.0,89.2,1,1,0.0,32,16,27,3,5417.0,25,4.0,0.0,0,100.0,1,1,0
2144,261648,2019-09-01,372.0,12.0,1,1,0.0,24,12,15,0,5447.0,17,0.0,0.0,0,0.0,0,1,0
2145,261740,2019-07-01,588.0,500.0,1,1,1.0,67,0,16,3,5386.0,18,6.23,3656.68,1532,500.0,1,1,0
2146,261740,2019-08-01,588.0,250.0,1,1,1.0,71,1,12,5,5417.0,23,11.15,2649.91,1175,500.0,1,1,0
2147,261740,2019-09-01,588.0,250.0,1,1,1.0,67,4,11,5,5447.0,15,5.28,3204.46,1277,500.0,1,1,0
2148,262511,2019-07-01,300.0,0.0,1,1,0.0,12,0,4,0,5386.0,18,0.0,0.0,0,200.0,1,1,0
2149,262511,2019-08-01,300.0,64.4,1,1,0.0,40,2,18,6,5417.0,40,10.13,0.0,0,0.0,0,1,0
2150,262511,2019-09-01,300.0,3.6,1,1,0.0,40,0,10,2,5447.0,25,2.9,0.0,0,0.0,0,1,0
2151,262588,2019-07-01,300.0,1.0,0,0,0.0,8,0,1,1,5386.0,3,0.4,0.0,0,0.0,0,1,0
2152,262588,2019-08-01,300.0,1.8,0,0,0.0,6,0,1,1,5417.0,2,0.52,0.0,0,15.0,1,1,0
2153,262588,2019-09-01,300.0,1.8,0,0,0.0,6,0,1,1,5447.0,2,0.23,0.0,0,0.0,0,1,0
2154,262686,2019-07-01,240.0,618.0,0,0,0.0,141,1,66,132,5386.0,71,172.0,0.0,0,650.0,5,1,0
2155,262686,2019-08-01,240.0,322.91,0,0,0.0,86,0,41,74,5417.0,41,72.45,0.0,0,300.0,2,1,0
2156,262686,2019-09-01,240.0,354.64,0,0,0.0,97,0,43,97,5447.0,65,91.32,0.0,0,400.0,2,1,0
2157,263025,2019-07-01,130.0,663.19,0,0,0.0,114,4,180,294,5386.0,546,1077.38,0.0,0,673.0,5,1,0
2158,263025,2019-08-01,130.0,522.59,0,0,0.0,99,0,153,240,5417.0,564,703.28,0.0,0,541.0,3,1,0
2159,263025,2019-09-01,130.0,655.99,0,0,0.0,120,0,174,313,5447.0,539,1156.78,0.0,0,655.0,6,1,0
2160,263052,2019-07-01,240.0,43.03,0,0,0.0,31,0,1,2,5386.0,0,1.38,0.0,0,50.0,1,1,0
2161,263052,2019-08-01,240.0,100.63,0,0,0.0,30,0,3,1,5417.0,18,32.2,0.0,0,100.0,2,1,0
2162,263052,2019-09-01,240.0,50.16,0,0,0.0,30,0,8,3,5447.0,31,10.03,0.0,0,50.0,1,1,0
2163,263346,2019-07-01,240.0,375.76,0,1,0.0,146,12,210,135,5386.0,639,238.65,0.0,0,400.0,4,1,0
2164,263346,2019-08-01,240.0,563.35,0,1,0.0,170,24,192,147,5417.0,613,326.63,0.0,0,600.0,6,1,0
2165,263346,2019-09-01,240.0,336.16,0,1,0.0,95,4,163,116,5447.0,563,181.08,0.0,0,300.0,3,1,0
2166,263443,2019-07-01,588.0,144.0,1,1,0.0,150,6,64,25,5386.0,207,51.45,0.0,0,130.0,1,1,0
2167,263443,2019-08-01,588.0,303.0,1,1,1.0,161,23,197,153,5417.0,317,258.88,5029.83,1332,403.0,2,1,0
2168,263443,2019-09-01,588.0,252.0,1,1,1.0,108,17,177,152,5447.0,311,226.88,5432.79,1393,200.0,1,1,0
2169,263571,2019-07-01,524.0,266.7,1,1,1.0,64,2,66,54,5386.0,251,226.63,399.31,3321,0.0,0,1,0
2170,263571,2019-08-01,524.0,148.0,1,1,1.0,70,2,51,41,5417.0,432,232.23,1011.73,2236,1000.0,1,1,0
2171,263571,2019-09-01,524.0,278.0,1,1,1.0,69,8,36,30,5447.0,376,220.3,172.9,2241,0.0,0,1,0
2172,263658,2019-07-01,300.0,235.8,1,1,0.0,360,14,68,88,5386.0,191,311.83,0.0,0,272.9,4,1,0
2173,263658,2019-08-01,300.0,82.3,1,1,0.0,315,3,41,25,5417.0,53,145.57,0.0,0,100.0,1,1,0
2174,263658,2019-09-01,300.0,104.0,1,1,0.0,226,3,41,33,5447.0,140,146.82,0.0,0,100.0,1,1,0
2175,264402,2019-07-01,130.0,232.74,1,1,1.0,221,3,34,21,5386.0,102,52.08,40285.49,5363,400.0,4,1,0
2176,264402,2019-08-01,130.0,187.39,1,1,1.0,182,0,45,17,5417.0,77,14.63,38695.73,6230,0.0,0,1,0
2177,264402,2019-09-01,130.0,149.99,1,1,1.0,190,0,36,14,5447.0,37,8.27,32084.52,6299,200.0,2,1,0
2178,264495,2019-07-01,300.0,8.62,1,1,1.0,32,0,11,2,5386.0,11,0.95,0.12,155,0.0,0,1,0
2179,264495,2019-08-01,300.0,11.66,1,1,1.0,14,0,18,2,5417.0,18,2.83,0.09,95,0.0,0,1,0
2180,264495,2019-09-01,300.0,3.93,1,1,1.0,27,0,11,2,5447.0,12,0.18,0.06,85,50.0,1,1,0
2181,264496,2019-07-01,121.0,3.4,0,0,0.0,8,0,29,5,5386.0,46,1.73,0.0,0,0.0,0,1,0
2182,264496,2019-08-01,121.0,0.0,0,0,0.0,18,0,26,0,5417.0,95,0.0,0.0,0,0.0,0,1,0
2183,264496,2019-09-01,121.0,22.2,0,0,0.0,8,0,27,6,5447.0,91,7.25,0.0,0,100.0,1,1,0
2184,264689,2019-07-01,372.0,0.0,0,1,0.0,28,0,7,0,5386.0,86,0.0,0.0,0,0.0,0,1,0
2185,264689,2019-08-01,372.0,0.0,0,1,0.0,3,0,2,0,5417.0,1,0.0,0.0,0,0.0,0,1,0
2186,264689,2019-09-01,372.0,0.0,0,1,0.0,0,0,0,0,5447.0,0,0.0,0.0,0,0.0,0,1,0
2187,264859,2019-07-01,135.0,360.0,0,0,0.0,250,104,216,424,5386.0,745,1235.98,0.0,0,404.0,2,1,0
2188,264859,2019-08-01,135.0,670.5,0,0,0.0,194,101,193,389,5417.0,767,1252.27,0.0,0,700.0,2,1,0
2189,264859,2019-09-01,135.0,415.5,0,0,0.0,257,155,90,271,5447.0,377,715.9,0.0,0,800.0,1,1,0
2190,265083,2019-07-01,300.0,26.4,0,1,0.0,28,0,18,17,5386.0,90,70.75,0.0,0,0.0,0,1,0
2191,265083,2019-08-01,300.0,37.8,0,1,0.0,52,3,29,20,5417.0,79,94.12,0.0,0,100.0,1,1,0
2192,265083,2019-09-01,300.0,72.0,0,1,0.0,19,0,24,31,5447.0,61,80.42,0.0,0,0.0,0,1,0
2193,265171,2019-07-01,135.0,319.0,1,1,1.0,215,17,462,350,5386.0,732,689.32,2535.4,3270,330.0,1,1,0
2194,265171,2019-08-01,135.0,729.2,1,1,1.0,137,12,337,319,5417.0,578,578.75,2148.22,2837,660.0,2,1,0
2195,265171,2019-09-01,135.0,354.0,1,1,1.0,319,38,275,330,5447.0,570,546.73,1748.31,2706,370.0,1,1,0
2196,265701,2019-07-01,196.0,127.57,0,0,0.0,12,0,15,20,5386.0,30,19.47,0.0,0,100.0,1,1,0
2197,265701,2019-08-01,196.0,252.66,0,0,0.0,6,0,14,34,5417.0,23,48.35,0.0,0,300.0,3,1,0
2198,265701,2019-09-01,196.0,351.83,0,0,0.0,8,0,21,33,5447.0,27,79.12,0.0,0,300.0,3,1,0
2199,266176,2019-07-01,196.0,102.87,0,1,0.0,12,0,10,18,5386.0,24,12.67,0.0,3,289.0,3,1,0
